"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2023-06",93.03434,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2023-07",92.91199,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2023-08",92.96284,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2023-09",93.12659,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2023-10",93.33011,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2020-01",99.93207,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2020-02",99.80881,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2020-03",99.30907,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2020-04",98.82334,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2020-05",98.95759,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2020-06",99.24381,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2020-07",99.31281,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2020-08",99.34917,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2020-09",99.65166,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2020-10",99.97262,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2020-11",100.3274,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2020-12",100.732,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2021-01",100.9455,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2021-02",101.0804,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2021-03",101.2714,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2021-04",101.5216,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2021-05",101.9013,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2021-06",102.1613,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2021-07",102.0946,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2021-08",101.7835,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2021-09",101.4516,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2021-10",100.9753,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2021-11",100.5276,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2021-12",100.1766,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2022-01",99.82628,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2022-02",99.29404,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2022-03",98.5443,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2022-04",98.24005,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2022-05",98.17142,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2022-06",98.12551,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2022-07",97.93559,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2022-08",97.58549,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2022-09",97.10693,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2022-10",97.10521,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2022-11",97.57963,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2022-12",98.21783,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2023-01",98.77974,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2023-02",99.16149,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2023-03",99.30181,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2023-04",99.34637,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2023-05",99.31242,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2023-06",99.39541,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2023-07",99.55419,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2023-08",99.62318,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2023-09",99.64118,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2023-10",99.7239,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2023-11",99.92892,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2020-01",99.11221,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2020-02",98.65617,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2020-03",97.887,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2020-04",97.33244,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2020-05",97.86389,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2020-06",98.80077,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2020-07",99.30154,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2020-08",99.1232,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2020-09",98.76132,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2020-10",98.61065,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2020-11",98.91222,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2020-12",99.41408,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2021-01",100.012,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2021-02",100.3986,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2021-03",100.7846,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2021-04",101.5876,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2021-05",102.1793,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2021-06",102.5324,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2021-07",102.6293,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2021-08",102.599,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2021-09",102.4313,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2021-10",101.857,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2021-11",101.1559,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2021-12",100.525,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2022-01",100.1007,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2022-02",99.34656,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2022-03",97.89134,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2022-04",96.77378,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2022-05",96.12795,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2022-06",95.62231,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2022-07",95.18095,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2022-08",94.77299,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2022-09",94.32614,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2022-10",94.24784,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2022-11",94.43958,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2022-12",94.86529,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2023-01",95.66113,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2023-02",96.33286,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2023-03",96.88251,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2023-04",97.36282,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2023-05",97.55376,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2023-06",97.61314,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2023-07",97.54638,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2023-08",97.29794,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2023-09",96.78036,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2023-10",96.3866,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2023-11",96.15051,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2020-01",99.84856,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2020-02",99.65601,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2020-03",99.40133,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2020-04",99.11841,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2020-05",98.83979,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2020-06",98.60294,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2020-07",98.45227,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2020-08",98.39943,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2020-09",98.49095,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2020-10",98.77819,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2020-11",99.14275,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2020-12",99.43997,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2021-01",99.56509,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2021-02",99.58661,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2021-03",99.58968,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2021-04",99.62289,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2021-05",99.66367,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2021-06",99.66003,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2021-07",99.56501,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2021-08",99.41525,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2021-09",99.25221,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2021-10",99.09813,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2021-11",98.94512,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2021-12",98.76705,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2022-01",98.53028,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2022-02",98.22954,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2022-03",97.84803,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2022-04",97.38165,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2022-05",96.94387,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2022-06",96.70267,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2022-07",96.78883,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2022-08",97.00769,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2022-09",97.10461,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2022-10",96.8978,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2022-11",96.53307,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2022-12",96.21647,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2023-01",96.10489,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2023-02",96.14847,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2023-03",96.28517,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2023-04",96.48022,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2023-05",96.67229,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2023-06",96.79192,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2023-07",96.78272,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2023-08",96.69522,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2023-09",96.58137,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2020-01",100.9055,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2020-02",100.4286,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2020-03",99.38599,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2020-04",98.32567,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2020-05",97.98872,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2020-06",98.19054,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2020-07",98.43825,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2020-08",98.68119,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2020-09",98.87655,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2020-10",98.88,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2020-11",98.7963,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2020-12",98.846,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2021-01",98.93694,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2021-02",99.2061,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2021-03",99.64475,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2021-04",99.99344,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2021-05",100.2228,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2021-06",100.3333,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2021-07",100.1568,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2021-08",99.81857,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2021-09",99.60526,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2021-10",99.42805,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2021-11",99.24055,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2021-12",99.03285,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2022-01",98.67159,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2022-02",98.1604,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2022-03",97.60812,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2022-04",97.22952,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2022-05",96.84193,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2022-06",96.47795,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2022-07",96.32816,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2022-08",96.3806,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2022-09",96.41233,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2022-10",96.49657,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2022-11",96.65015,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2022-12",96.89337,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2023-01",97.16727,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2023-02",97.39251,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2023-03",97.52562,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2023-04",97.67174,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2023-05",97.81065,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2023-06",98.02995,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2023-07",98.2067,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2023-08",98.20146,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2023-09",98.05222,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2023-10",97.82172,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2023-11",97.63148,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2020-01",101.3449,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2020-02",100.8925,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2020-03",100.1153,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2020-04",99.07807,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2020-05",98.44876,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2020-06",98.34583,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2020-07",98.43596,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2020-08",98.48883,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2020-09",98.46973,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2020-10",98.54028,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2020-11",98.8095,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2020-12",98.93507,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2021-01",98.83817,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2021-02",98.91606,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2021-03",99.25833,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2021-04",99.6423,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2021-05",99.76168,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2021-06",99.45609,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2021-07",98.81509,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2021-08",98.7051,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2021-09",99.35558,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2021-10",100.2507,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2021-11",100.8525,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2021-12",101.0613,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2022-01",101.0032,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2022-02",100.8069,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2022-03",100.7571,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2022-04",101.0011,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2022-05",101.4372,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2022-06",101.6273,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2022-07",101.562,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2022-08",101.4114,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2022-09",101.2151,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2022-10",101.1478,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2022-11",101.1465,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2022-12",101.2127,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2023-01",101.3195,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2023-02",101.4071,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2023-03",101.5125,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2023-04",101.638,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2023-05",101.7133,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2023-06",101.6771,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2023-07",101.5752,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2023-08",101.505,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2023-09",101.4432,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2023-10",101.4476,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2020-01",97.63735,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2020-02",97.51322,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2020-03",97.47954,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2020-04",97.51325,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2020-05",97.85635,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2020-06",98.03017,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2020-07",97.952,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2020-08",97.76119,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2020-09",97.77048,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2020-10",97.73648,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2020-11",97.67554,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2020-12",97.8659,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2021-01",98.33752,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2021-02",98.68172,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2021-03",98.59497,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2021-04",97.91539,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2021-05",97.4077,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2021-06",97.38017,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2021-07",97.27219,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2021-08",97.0779,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2021-09",96.75612,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2021-10",96.01216,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2021-11",95.0955,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2021-12",94.6236,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2022-01",94.68986,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2022-02",94.63742,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2022-03",94.35739,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2022-04",93.70659,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2022-05",93.20014,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2022-06",93.01223,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2022-07",93.57774,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2022-08",94.44747,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2022-09",95.18222,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2022-10",95.81582,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2022-11",96.18383,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2022-12",96.4957,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2023-01",97.09373,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2023-02",97.82388,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2023-03",98.54826,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2023-04",99.49395,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2023-05",99.76704,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2023-06",98.75498,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2023-07",96.99592,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2023-08",95.28683,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2023-09",94.85602,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2023-10",95.23272,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2023-11",95.78851,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2020-01",100.8348,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2020-02",100.446,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2020-03",99.62179,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2020-04",98.82479,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2020-05",98.80142,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2020-06",99.16728,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2020-07",99.43423,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2020-08",99.5972,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2020-09",99.61201,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2020-10",99.31752,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2020-11",99.11823,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2020-12",99.27516,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2021-01",99.50969,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2021-02",99.78226,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2021-03",100.0408,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2021-04",100.2206,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2021-05",100.6657,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2021-06",100.9628,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2021-07",101.0955,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2021-08",101.0442,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2021-09",100.8418,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2021-10",100.6068,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2021-11",100.3043,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2021-12",100.0142,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2022-01",99.74125,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2022-02",99.17721,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2022-03",98.2121,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2022-04",97.53233,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2022-05",96.99997,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2022-06",96.5197,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2022-07",96.02679,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2022-08",95.86532,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2022-09",95.88609,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2022-10",96.03345,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2022-11",96.23945,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2022-12",96.49758,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2023-01",96.84396,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2023-02",97.06517,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2023-03",97.15137,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2023-04",97.17722,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2023-05",97.23265,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2023-06",97.36301,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2023-07",97.42856,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2023-08",97.3484,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2023-09",97.22199,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2023-10",97.22226,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2023-11",97.31367,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2020-01",100.5739,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2020-02",99.94168,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2020-03",98.92857,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2020-04",98.45818,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2020-05",98.59727,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2020-06",99.2707,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2020-07",99.71484,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2020-08",99.97755,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2020-09",100.0394,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2020-10",99.76819,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2020-11",99.59087,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2020-12",99.89517,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2021-01",100.2561,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2021-02",100.5987,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2021-03",100.9458,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2021-04",101.5374,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2021-05",102.3475,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2021-06",102.9814,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2021-07",103.1975,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2021-08",103.115,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2021-09",103.0522,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2021-10",102.9573,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2021-11",102.6612,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2021-12",102.1895,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2022-01",101.3255,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2022-02",100.1361,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2022-03",98.66747,
