"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2022-12",99.77478,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2023-01",99.96025,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2023-02",100.0844,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2023-03",99.89888,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2023-04",99.14441,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2023-05",98.13998,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2023-06",97.27682,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2023-07",97.36742,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2023-08",98.26535,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2023-09",99.06443,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2023-10",99.4569,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2023-11",99.21162,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2020-01",100.889,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2020-02",100.2409,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2020-03",98.71543,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2020-04",96.69135,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2020-05",96.17326,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2020-06",97.13744,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2020-07",98.5591,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2020-08",99.48441,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2020-09",99.8996,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2020-10",100.0602,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2020-11",100.1931,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2020-12",100.3366,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2021-01",100.5395,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2021-02",100.679,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2021-03",101.0016,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2021-04",101.3572,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2021-05",101.6401,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2021-06",101.8053,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2021-07",102.0359,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2021-08",102.1866,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2021-09",102.3554,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2021-10",102.557,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2021-11",102.7104,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2021-12",102.9076,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2022-01",103.0442,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2022-02",102.975,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2022-03",102.4951,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2022-04",101.9765,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2022-05",101.7516,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2022-06",101.5162,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2022-07",101.0825,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2022-08",100.7911,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2022-09",100.6914,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2022-10",100.657,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2022-11",100.583,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2022-12",100.6754,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2023-01",100.7807,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2023-02",100.8415,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2023-03",100.9683,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2023-04",100.9468,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2023-05",100.6211,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2023-06",100.2475,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2023-07",100.0765,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2023-08",100.0998,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2023-09",100.0449,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2023-10",99.95899,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2023-11",99.83297,
"NOR","BCI","AMPLITUD","LTRENDIDX","M","2020-01",98.46886,
"NOR","BCI","AMPLITUD","LTRENDIDX","M","2020-02",97.68158,
"NOR","BCI","AMPLITUD","LTRENDIDX","M","2020-03",97.14143,
"NOR","BCI","AMPLITUD","LTRENDIDX","M","2020-04",97.12288,
"NOR","BCI","AMPLITUD","LTRENDIDX","M","2020-05",97.45994,
"NOR","BCI","AMPLITUD","LTRENDIDX","M","2020-06",97.98438,
"NOR","BCI","AMPLITUD","LTRENDIDX","M","2020-07",98.60835,
"NOR","BCI","AMPLITUD","LTRENDIDX","M","2020-08",99.21957,
"NOR","BCI","AMPLITUD","LTRENDIDX","M","2020-09",99.70078,
"NOR","BCI","AMPLITUD","LTRENDIDX","M","2020-10",99.96183,
"NOR","BCI","AMPLITUD","LTRENDIDX","M","2020-11",100.1019,
"NOR","BCI","AMPLITUD","LTRENDIDX","M","2020-12",100.2327,
"NOR","BCI","AMPLITUD","LTRENDIDX","M","2021-01",100.423,
"NOR","BCI","AMPLITUD","LTRENDIDX","M","2021-02",100.6519,
"NOR","BCI","AMPLITUD","LTRENDIDX","M","2021-03",100.8747,
"NOR","BCI","AMPLITUD","LTRENDIDX","M","2021-04",101.0494,
"NOR","BCI","AMPLITUD","LTRENDIDX","M","2021-05",101.1703,
"NOR","BCI","AMPLITUD","LTRENDIDX","M","2021-06",101.2195,
"NOR","BCI","AMPLITUD","LTRENDIDX","M","2021-07",101.173,
"NOR","BCI","AMPLITUD","LTRENDIDX","M","2021-08",101.0788,
"NOR","BCI","AMPLITUD","LTRENDIDX","M","2021-09",100.9878,
"NOR","BCI","AMPLITUD","LTRENDIDX","M","2021-10",100.9339,
"NOR","BCI","AMPLITUD","LTRENDIDX","M","2021-11",100.9094,
"NOR","BCI","AMPLITUD","LTRENDIDX","M","2021-12",100.9005,
"NOR","BCI","AMPLITUD","LTRENDIDX","M","2022-01",100.8925,
"NOR","BCI","AMPLITUD","LTRENDIDX","M","2022-02",100.8593,
"NOR","BCI","AMPLITUD","LTRENDIDX","M","2022-03",100.7557,
"NOR","BCI","AMPLITUD","LTRENDIDX","M","2022-04",100.534,
"NOR","BCI","AMPLITUD","LTRENDIDX","M","2022-05",100.2309,
"NOR","BCI","AMPLITUD","LTRENDIDX","M","2022-06",99.87944,
"NOR","BCI","AMPLITUD","LTRENDIDX","M","2022-07",99.50182,
"NOR","BCI","AMPLITUD","LTRENDIDX","M","2022-08",99.15031,
"NOR","BCI","AMPLITUD","LTRENDIDX","M","2022-09",98.9041,
"NOR","BCI","AMPLITUD","LTRENDIDX","M","2022-10",98.83968,
"NOR","BCI","AMPLITUD","LTRENDIDX","M","2022-11",98.89608,
"NOR","BCI","AMPLITUD","LTRENDIDX","M","2022-12",99.01546,
"NOR","BCI","AMPLITUD","LTRENDIDX","M","2023-01",99.16296,
"NOR","BCI","AMPLITUD","LTRENDIDX","M","2023-02",99.28345,
"NOR","BCI","AMPLITUD","LTRENDIDX","M","2023-03",99.30652,
"NOR","BCI","AMPLITUD","LTRENDIDX","M","2023-04",99.17834,
"NOR","BCI","AMPLITUD","LTRENDIDX","M","2023-05",98.99104,
"NOR","BCI","AMPLITUD","LTRENDIDX","M","2023-06",98.8659,
"NOR","BCI","AMPLITUD","LTRENDIDX","M","2023-07",98.89571,
"NOR","BCI","AMPLITUD","LTRENDIDX","M","2023-08",99.02505,
"NOR","BCI","AMPLITUD","LTRENDIDX","M","2023-09",99.18911,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2020-01",99.15073,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2020-02",99.03611,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2020-03",98.6276,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2020-04",98.18159,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2020-05",98.40987,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2020-06",99.24067,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2020-07",99.9451,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2020-08",100.4126,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2020-09",100.7124,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2020-10",100.9812,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2020-11",101.1452,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2020-12",101.3605,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2021-01",101.5394,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2021-02",101.7777,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2021-03",101.9758,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2021-04",101.934,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2021-05",101.8517,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2021-06",101.716,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2021-07",101.5828,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2021-08",101.536,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2021-09",101.576,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2021-10",101.5782,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2021-11",101.4967,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2021-12",101.2959,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2022-01",101.1206,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2022-02",101.0088,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2022-03",100.8454,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2022-04",100.6516,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2022-05",100.4376,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2022-06",100.1525,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2022-07",99.94293,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2022-08",99.77292,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2022-09",99.54463,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2022-10",99.31287,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2022-11",99.09203,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2022-12",98.91054,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2023-01",98.76562,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2023-02",98.67177,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2023-03",98.58396,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2023-04",98.55801,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2023-05",98.528,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2023-06",98.50957,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2023-07",98.58562,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2023-08",98.72515,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2023-09",98.79597,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2023-10",98.69114,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2023-11",98.5686,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2020-01",98.71669,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2020-02",98.1241,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2020-03",96.39902,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2020-04",94.40069,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2020-05",93.95253,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2020-06",94.96326,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2020-07",96.5295,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2020-08",97.43407,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2020-09",98.3062,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2020-10",98.97573,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2020-11",98.69535,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2020-12",98.47419,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2021-01",98.43748,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2021-02",99.5626,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2021-03",101.394,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2021-04",102.8421,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2021-05",104.0018,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2021-06",104.6878,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2021-07",104.9823,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2021-08",104.887,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2021-09",104.9416,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2021-10",105.2247,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2021-11",105.5154,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2021-12",105.4931,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2022-01",105.216,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2022-02",104.8443,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2022-03",104.4701,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2022-04",104.0698,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2022-05",103.8375,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2022-06",103.1039,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2022-07",102.1004,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2022-08",101.0386,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2022-09",100.5617,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2022-10",100.659,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2022-11",100.5379,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2022-12",100.4154,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2023-01",100.358,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2023-02",100.1054,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2023-03",99.85228,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2023-04",99.5545,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2023-05",99.49239,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2023-06",99.79073,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2023-07",100.1964,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2023-08",100.1175,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2023-09",100.0679,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2023-10",100.0084,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2023-11",99.43591,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2020-01",100.4177,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2020-02",99.148,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2020-03",96.71139,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2020-04",93.63412,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2020-05",92.42352,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2020-06",93.79478,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2020-07",95.82949,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2020-08",97.01035,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2020-09",97.38536,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2020-10",97.41718,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2020-11",97.27609,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2020-12",97.26089,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2021-01",97.33641,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2021-02",97.78246,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2021-03",98.6958,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2021-04",99.78555,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2021-05",100.8178,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2021-06",101.2805,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2021-07",101.1917,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2021-08",101.1201,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2021-09",101.0365,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2021-10",101.0791,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2021-11",101.2455,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2021-12",101.3795,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2022-01",101.3673,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2022-02",101.2448,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2022-03",100.8477,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2022-04",100.6884,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2022-05",100.5123,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2022-06",100.3924,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2022-07",100.2117,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2022-08",99.96381,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2022-09",99.72251,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2022-10",99.49741,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2022-11",99.41481,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2022-12",99.55052,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2023-01",99.8314,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2023-02",100.141,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2023-03",100.1898,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2023-04",99.80878,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2023-05",99.32336,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2023-06",98.99892,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2023-07",98.77172,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2023-08",98.57333,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2023-09",98.49751,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2023-10",98.54585,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2023-11",98.82439,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2020-01",96.7749,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2020-02",97.32197,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2020-03",96.74829,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2020-04",95.46915,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2020-05",95.17294,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2020-06",96.10157,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2020-07",97.50882,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2020-08",99.09964,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2020-09",100.6842,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2020-10",101.6166,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2020-11",101.911,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2020-12",101.8946,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2021-01",102.3424,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2021-02",102.8057,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2021-03",102.9413,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2021-04",102.7145,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2021-05",103.0434,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2021-06",103.7295,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2021-07",104.7309,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2021-08",105.304,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2021-09",105.1152,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2021-10",104.306,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2021-11",103.2759,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2021-12",102.4874,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2022-01",102.095,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2022-02",101.6392,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2022-03",101.1359,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2022-04",100.454,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2022-05",99.56583,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2022-06",98.44783,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2022-07",97.35073,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2022-08",96.86519,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2022-09",96.82564,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2022-10",96.50534,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2022-11",95.95307,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2022-12",95.49571,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2023-01",95.56785,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2023-02",95.85488,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2023-03",95.89257,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2023-04",95.67558,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2023-05",95.66025,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2023-06",96.09519,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2023-07",96.63693,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2023-08",96.99571,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2023-09",97.03384,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2023-10",96.86665,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2023-11",96.59261,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2020-01",96.85941,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2020-02",96.56169,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2020-03",94.69889,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2020-04",91.53246,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2020-05",90.63029,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2020-06",91.91634,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2020-07",93.9866,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2020-08",95.77644,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2020-09",97.09805,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2020-10",98.20167,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2020-11",99.14518,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2020-12",100.0415,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2021-01",100.7746,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2021-02",101.4235,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2021-03",102.188,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2021-04",103.1175,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2021-05",104.0688,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2021-06",104.8134,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2021-07",105.3118,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2021-08",105.4714,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2021-09",105.6537,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2021-10",105.6662,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2021-11",105.5224,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2021-12",105.0529,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2022-01",104.3316,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2022-02",103.5795,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2022-03",102.881,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2022-04",102.3074,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2022-05",101.6415,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2022-06",100.6684,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2022-07",99.40129,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2022-08",98.17522,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2022-09",97.24881,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2022-10",96.52232,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2022-11",95.867,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2022-12",95.38042,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2023-01",95.0991,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2023-02",94.73118,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2023-03",94.4089,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2023-04",94.01977,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2023-05",93.49744,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2023-06",92.99086,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2023-07",92.75824,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2023-08",92.69965,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2023-09",92.49544,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2023-10",92.32452,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2023-11",92.12611,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2020-01",98.78529,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2020-02",98.41522,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2020-03",97.87309,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2020-04",97.17876,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2020-05",96.5437,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2020-06",96.28316,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2020-07",96.66921,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2020-08",97.40924,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2020-09",98.15877,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2020-10",98.68038,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2020-11",98.99309,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2020-12",99.12486,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2021-01",99.07403,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2021-02",98.95165,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2021-03",98.86748,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2021-04",98.88741,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2021-05",98.9528,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2021-06",98.97807,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2021-07",98.90288,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2021-08",98.78445,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2021-09",98.70734,
