,Business_Confidence,Consumer_Confidence,Inflation,BTC/USD_Volatility_Index
2018-09-14,,,,2.6750043590581267
2018-09-15,,,,2.70713988130804
2018-09-16,,,,2.7051973698914065
2018-09-17,,,,2.601071280534504
2018-09-18,,,,2.5447281285973755
2018-09-19,,,,2.6392063472899743
2018-09-20,,,,2.565959381575848
2018-09-21,,,,2.480313166729525
2018-09-22,,,,2.4696022662601678
2018-09-23,,,,2.521093830183613
2018-09-24,,,,2.4802913976718184
2018-09-25,,,,2.4782656940431287
2018-09-26,,,,2.4986104620903915
2018-09-27,,,,2.476252641
2018-09-28,,,,2.4283958475267227
2018-09-29,,,,2.538488278892644
2018-09-30,,,,2.5436065136200687
2018-10-01,,,,2.5435183716530148
2018-10-02,,,,2.488774619879922
2018-10-03,,,,2.470016206494237
2018-10-04,,,,2.473867001222513
2018-10-05,,,,2.451739995822137
2018-10-06,,,,1.9262185385535333
2018-10-07,,,,1.775618968000962
2018-10-08,,,,1.7516225978499171
2018-10-09,,,,1.6143021605227106
2018-10-10,,,,1.609133551158516
2018-10-11,,,,1.6082092489914344
2018-10-12,,,,1.6136606206505384
2018-10-13,,,,1.9127800419224608
2018-10-14,,,,1.8606414159140885
2018-10-15,,,,1.86280830342576
2018-10-16,,,,1.8607012892644164
2018-10-17,,,,2.0959065269965103
2018-10-18,,,,1.9453514892122263
2018-10-19,,,,1.928580161559105
2018-10-20,,,,1.9601167292531168
2018-10-21,,,,1.9380776465674592
2018-10-22,,,,1.7899218249310684
2018-10-23,,,,1.7899659292974193
2018-10-24,,,,1.788383782660282
2018-10-25,,,,1.7640961427494657
2018-10-26,,,,1.7073259341629703
2018-10-27,,,,1.7076535779530513
2018-10-28,,,,1.555319081470366
2018-10-29,,,,1.545205148486574
2018-10-30,,,,1.546147273053125
2018-10-31,,,,1.6342150802725537
2018-11-01,,,,1.640165773980741
2018-11-02,,,,1.6336711972483746
2018-11-03,,,,1.6334555244122422
2018-11-04,,,,1.6219927321294931
2018-11-05,,,,1.6183845636527856
2018-11-06,,,,1.619263413058359
2018-11-07,,,,1.6329435355527475
2018-11-08,,,,1.6303830152908665
2018-11-09,,,,1.657416950642166
2018-11-10,,,,1.6684128752102962
2018-11-11,,,,1.3312869937771994
2018-11-12,,,,1.324474532816604
2018-11-13,,,,1.3223856789714117
2018-11-14,,,,1.324320930138248
2018-11-15,,,,0.8988951624311082
2018-11-16,,,,2.032433534059848
2018-11-17,,,,2.0444468396537507
2018-11-18,,,,2.0363080100034967
2018-11-19,,,,2.037201377117912
2018-11-20,,,,2.0362357935717013
2018-11-21,,,,3.2633893921296724
2018-11-22,,,,3.6120508546294583
2018-11-23,,,,3.723777538159193
2018-11-24,,,,3.860668350461439
2018-11-25,,,,3.896694037848892
2018-11-26,,,,4.326860236098738
2018-11-27,,,,4.4327428121423615
2018-11-28,,,,4.481900147964548
2018-11-29,,,,4.497716222388007
2018-11-30,,,,5.043781870962265
2018-12-01,,,,5.040448063397577
2018-12-02,,,,5.119166832939141
2018-12-03,,,,5.223003544838249
2018-12-04,,,,5.220187633224998
2018-12-05,,,,5.286659829882571
2018-12-06,,,,5.299904484308018
2018-12-07,,,,5.310046545624759
2018-12-08,,,,5.381804125448798
2018-12-09,,,,5.379875053
2018-12-10,,,,5.400084969
2018-12-11,,,,5.488963860566294
2018-12-12,,,,5.478543216690033
2018-12-13,,,,5.468685649034856
2018-12-14,,,,5.506685739072595
2018-12-15,,,,5.316507199291961
2018-12-16,,,,5.317061010535251
2018-12-17,,,,5.330779846825957
2018-12-18,,,,5.331234597982646
2018-12-19,,,,5.661431736226478
2018-12-20,,,,5.210237268723312
2018-12-21,,,,4.962423653
2018-12-22,,,,5.271905778120795
2018-12-23,,,,5.219517534483885
2018-12-24,,,,5.243396598185407
2018-12-25,,,,4.772971192520896
2018-12-26,,,,4.738956805
2018-12-27,,,,4.7835177548244285
2018-12-28,,,,4.7837282037599325
2018-12-29,,,,4.403448469875927
2018-12-30,,,,4.632460455
2018-12-31,,,,4.492106708708428
2019-01-01,,,,4.410014398584671
2019-01-02,,,,4.435098562367866
2019-01-03,,,,4.327926556642084
2019-01-04,,,,4.333840237
2019-01-05,,,,4.256698536079979
2019-01-06,,,,3.976943284781085
2019-01-07,,,,3.9634751077355217
2019-01-08,,,,4.090213044383642
2019-01-09,,,,4.052159394667064
2019-01-10,,,,3.991438350363064
2019-01-11,,,,3.971163822352476
2019-01-12,,,,4.374553292735772
2019-01-13,,,,4.290292237836105
2019-01-14,,,,4.265740402445283
2019-01-15,,,,4.308995887319527
2019-01-16,,,,4.370661503858509
2019-01-17,,,,4.101751942079268
2019-01-18,,,,4.028223298443336
2019-01-19,,,,4.026596751530264
2019-01-20,,,,3.557953276
2019-01-21,,,,3.447086512510139
2019-01-22,,,,3.456773633021297
2019-01-23,,,,3.4568462099449007
2019-01-24,,,,3.4387893468192057
2019-01-25,,,,3.215125102879183
2019-01-26,,,,3.212899424
2019-01-27,,,,3.0619029574645245
2019-01-28,,,,2.731941552028825
2019-01-29,,,,2.711721014457113
2019-01-30,,,,2.769318469288476
2019-01-31,,,,2.718318258548527
2019-02-01,,,,2.674947950955377
2019-02-02,,,,2.6371955112277083
2019-02-03,,,,2.617447478843397
2019-02-04,,,,2.611493593186823
2019-02-05,,,,2.612939918905751
2019-02-06,,,,2.337938728072184
2019-02-07,,,,2.341229628013022
2019-02-08,,,,2.3551456489276568
2019-02-09,,,,2.3510625717601217
2019-02-10,,,,2.1819702142616806
2019-02-11,,,,2.181620707505504
2019-02-12,,,,2.173588111292021
2019-02-13,,,,2.113218555702605
2019-02-14,,,,1.9582449042730068
2019-02-15,,,,1.9162610523206616
2019-02-16,,,,1.9132120895511349
2019-02-17,,,,1.9101961640919085
2019-02-18,,,,1.9095507643717653
2019-02-19,,,,1.8804556983441076
2019-02-20,,,,2.0380854402377664
2019-02-21,,,,2.0365721990581074
2019-02-22,,,,2.044036682163327
2019-02-23,,,,2.0561128185522537
2019-02-24,,,,2.0593955612471992
2019-02-25,,,,2.137786748216488
2019-02-26,,,,2.829968635918452
2019-02-27,,,,2.852271511199552
2019-02-28,,,,2.7652025088828287
2019-03-01,,,,2.7601591808290595
2019-03-02,,,,2.75509628557314
2019-03-03,,,,2.74795439797782
2019-03-04,,,,2.746071690443203
2019-03-05,,,,2.748194290850213
2019-03-06,,,,2.7885399209378936
2019-03-07,,,,2.8609501203157075
2019-03-08,,,,2.860863860169028
2019-03-09,,,,2.828659185047346
2019-03-10,,,,2.8277617434694746
2019-03-11,,,,2.487678790814773
2019-03-12,,,,2.4910266285150384
2019-03-13,,,,2.514780092219927
2019-03-14,,,,2.501002372086703
2019-03-15,,,,2.502588701895909
2019-03-16,,,,2.496954029806649
2019-03-17,,,,2.498631299506433
2019-03-18,,,,2.520052742793405
2019-03-19,,,,2.5269347866293828
2019-03-20,,,,2.5219129045800472
2019-03-21,,,,2.285050912356666
2019-03-22,,,,2.285696152017017
2019-03-23,,,,2.2882085161676917
2019-03-24,,,,2.279061160334935
2019-03-25,,,,2.273714991079576
2019-03-26,,,,2.1740579829373567
2019-03-27,,,,1.2622981958806487
2019-03-28,,,,1.2030036608155958
2019-03-29,,,,1.2744731539848893
2019-03-30,,,,1.2764694647203745
2019-03-31,,,,1.3124502124000716
2019-04-01,,,,1.3123876059365551
2019-04-02,,,,1.3129950575551392
2019-04-03,,,,1.316028359005564
2019-04-04,,,,3.124463447030506
2019-04-05,,,,3.085435629
2019-04-06,,,,3.1061257353901346
2019-04-07,,,,3.116875357556006
2019-04-08,,,,3.1099692676665227
2019-04-09,,,,3.1197174855971057
2019-04-10,,,,3.1110640142309163
2019-04-11,,,,3.117037007
2019-04-12,,,,3.128732396430612
2019-04-13,,,,3.3220579319786303
2019-04-14,,,,3.320130628926401
2019-04-15,,,,3.3259585474607425
2019-04-16,,,,3.320287453159421
2019-04-17,,,,3.3558506454959502
2019-04-18,,,,3.3866879004407977
2019-04-19,,,,3.3898552848105967
2019-04-20,,,,3.389908069781649
2019-04-21,,,,3.360710477
2019-04-22,,,,3.3581664035220595
2019-04-23,,,,3.361349753841951
2019-04-24,,,,3.351598294460672
2019-04-25,,,,3.334565372567864
2019-04-26,,,,3.3809769818937028
2019-04-27,,,,3.5363476668098905
2019-04-28,,,,3.533925925705054
2019-04-29,,,,3.5429264130484346
2019-04-30,,,,3.5429057697828967
2019-05-01,,,,3.5583604438990863
2019-05-02,,,,3.5626153050705995
2019-05-03,,,,2.073504489044793
2019-05-04,,,,2.070178212677423
2019-05-05,,,,2.224293711845593
2019-05-06,,,,2.202011969810337
2019-05-07,,,,2.218365622203844
2019-05-08,,,,2.1852315760898584
2019-05-09,,,,2.196847452703692
2019-05-10,,,,2.175804738531076
2019-05-11,,,,2.211394835297793
2019-05-12,,,,1.9907030913592032
2019-05-13,,,,3.021886050242461
2019-05-14,,,,3.182086647558665
2019-05-15,,,,3.729960916373241
2019-05-16,,,,3.668540805532447
2019-05-17,,,,3.656648413472552
2019-05-18,,,,3.788676617507552
2019-05-19,,,,4.098966960951008
2019-05-20,,,,4.1071705985441005
2019-05-21,,,,4.513367968281666
2019-05-22,,,,4.563348224648207
2019-05-23,,,,4.573435174982183
2019-05-24,,,,4.653629727131656
2019-05-25,,,,4.623349715756462
2019-05-26,,,,4.480131974348303
2019-05-27,,,,4.481710210887581
2019-05-28,,,,4.5820132338727015
2019-05-29,,,,4.5708762014108135
2019-05-30,,,,4.568767384
2019-05-31,,,,4.595472977570255
2019-06-01,,,,4.715525131021407
2019-06-02,,,,4.724952401734708
2019-06-03,,,,4.688350518401643
2019-06-04,,,,4.690672793
2019-06-05,,,,4.913006337541338
2019-06-06,,,,5.092807497259868
2019-06-07,,,,5.089600217
2019-06-08,,,,5.0886172363746605
2019-06-09,,,,5.077066426811739
2019-06-10,,,,5.071227701496745
2019-06-11,,,,4.54298312
2019-06-12,,,,4.519797540905623
2019-06-13,,,,3.994823811610636
2019-06-14,,,,4.012559950571528
2019-06-15,,,,3.989775994960968
2019-06-16,,,,4.029492033169501
2019-06-17,,,,3.780032430921761
2019-06-18,,,,3.778589380007183
2019-06-19,,,,3.2499330270955307
2019-06-20,,,,3.2499653848594523
2019-06-21,,,,3.2610688637022727
2019-06-22,,,,3.1796330224164198
2019-06-23,,,,3.300458945932192
2019-06-24,,,,3.4161578688661502
2019-06-25,,,,3.416207687
2019-06-26,,,,3.2145631468930334
2019-06-27,,,,3.385749730192305
2019-06-28,,,,3.715581780644627
2019-06-29,,,,4.798575897714835
2019-06-30,,,,4.9887324079678965
2019-07-01,,,,5.044481388084883
2019-07-02,,,,5.414680165653245
2019-07-03,,,,5.438867157955236
2019-07-04,,,,5.250328016564594
2019-07-05,,,,5.329692490700984
2019-07-06,,,,5.530691370940766
2019-07-07,,,,5.563861240551315
2019-07-08,,,,5.563026938037488
2019-07-09,,,,5.544839955606099
2019-07-10,,,,5.563808000814139
2019-07-11,,,,5.542167929635915
2019-07-12,,,,5.583590718492826
2019-07-13,,,,5.773125947452649
2019-07-14,,,,5.791078822947453
2019-07-15,,,,5.7980654655968245
2019-07-16,,,,6.169117801106166
2019-07-17,,,,6.245970031847678
2019-07-18,,,,6.741713782179348
2019-07-19,,,,6.727982800703154
2019-07-20,,,,6.946685103518094
2019-07-21,,,,6.936734015572053
2019-07-22,,,,6.867750828095913
2019-07-23,,,,6.794586097907014
2019-07-24,,,,6.8048105420263365
2019-07-25,,,,6.830234860248698
2019-07-26,,,,6.696090643444487
2019-07-27,,,,6.4095171755503975
2019-07-28,,,,5.805970930891547
2019-07-29,,,,5.483872329401064
2019-07-30,,,,5.477361091849321
2019-07-31,,,,5.215094401
2019-08-01,,,,5.206333927538275
2019-08-02,,,,5.289758975355128
2019-08-03,,,,4.943080770285105
2019-08-04,,,,4.822432685031177
2019-08-05,,,,4.832052779351841
2019-08-06,,,,4.813902893252644
2019-08-07,,,,5.017542751401882
2019-08-08,,,,4.864306317347402
2019-08-09,,,,4.903676897389595
2019-08-10,,,,4.872836198771805
2019-08-11,,,,4.714523281382369
2019-08-12,,,,4.7424049322517705
2019-08-13,,,,4.716947007638236
2019-08-14,,,,4.278076864639267
2019-08-15,,,,4.223531707765458
2019-08-16,,,,3.732065115946246
2019-08-17,,,,3.758139687058147
2019-08-18,,,,3.291984058239429
2019-08-19,,,,3.2923565131764256
2019-08-20,,,,3.267101480698871
2019-08-21,,,,3.4196287117263897
2019-08-22,,,,3.395366128078264
2019-08-23,,,,3.4967519932523548
2019-08-24,,,,3.4855896090242924
2019-08-25,,,,3.5120325263902448
2019-08-26,,,,3.542100043770828
2019-08-27,,,,3.4504608238643244
2019-08-28,,,,3.471923204889672
2019-08-29,,,,3.488800006789357
2019-08-30,,,,3.5815380371253798
2019-08-31,,,,3.487092792920905
2019-09-01,,,,3.4447851896069346
2019-09-02,,,,3.4272595539228035
2019-09-03,,,,3.3997631328196976
2019-09-04,,,,3.580925133611732
2019-09-05,,,,3.3075745369779126
2019-09-06,,,,3.2786244543753624
2019-09-07,,,,3.1777200485778723
2019-09-08,,,,3.1877938536674657
2019-09-09,,,,3.1958228148686296
2019-09-10,,,,3.097519987896587
2019-09-11,,,,3.068538050515959
2019-09-12,,,,3.0761146425584505
2019-09-13,,,,2.9859200791914144
2019-09-14,,,,2.569024898033773
2019-09-15,,,,2.520533676211264
2019-09-16,,,,2.520061336
2019-09-17,,,,2.514377281260304
2019-09-18,,,,2.5104779215731576
2019-09-19,,,,2.274260247872512
2019-09-20,,,,2.2633854925372154
2019-09-21,,,,1.982268050686006
2019-09-22,,,,1.987499193461624
2019-09-23,,,,1.9550829595324035
2019-09-24,,,,1.9104447063291885
2019-09-25,,,,2.0123933351299104
2019-09-26,,,,2.774786094218256
2019-09-27,,,,2.804327230816849
2019-09-28,,,,2.806106211513472
2019-09-29,,,,2.791449721660771
2019-09-30,,,,2.7816327734988797
2019-10-01,,,,2.790650054475086
2019-10-02,,,,2.8307124350561588
2019-10-03,,,,2.5665609087720505
2019-10-04,,,,2.4764135802394427
2019-10-05,,,,2.4863168391695503
2019-10-06,,,,2.4840228111937104
2019-10-07,,,,2.476149201783431
2019-10-08,,,,2.4837888136514623
2019-10-09,,,,2.6266350539822136
2019-10-10,,,,2.630936641431396
2019-10-11,,,,2.809648615218348
2019-10-12,,,,2.806073725973025
2019-10-13,,,,2.7896141014206046
2019-10-14,,,,2.797251115171178
2019-10-15,,,,2.7959089104281283
2019-10-16,,,,2.8084926686040728
2019-10-17,,,,2.818558312335337
2019-10-18,,,,2.828029683814068
2019-10-19,,,,2.8448466137093087
2019-10-20,,,,2.828484022085602
2019-10-21,,,,2.832104082627096
2019-10-22,,,,2.9231505619984097
2019-10-23,,,,2.919704502974836
2019-10-24,,,,2.885309693741352
2019-10-25,,,,2.498830429520236
2019-10-26,,,,2.4534892660592056
2019-10-27,,,,3.709411908315067
2019-10-28,,,,3.876958253717231
2019-10-29,,,,3.907695728189256
2019-10-30,,,,3.929237424911626
2019-10-31,,,,3.9177476162892777
2019-11-01,,,,3.953607269726176
2019-11-02,,,,3.9537160609219626
2019-11-03,,,,3.9272752075760975
2019-11-04,,,,3.925621976
2019-11-05,,,,3.934041308342068
2019-11-06,,,,3.882435222975469
2019-11-07,,,,3.846135730745013
2019-11-08,,,,3.845119473
2019-11-09,,,,3.7697136179116297
2019-11-10,,,,3.881022565237133
2019-11-11,,,,3.8234760985556178
2019-11-12,,,,3.849485145428773
2019-11-13,,,,3.9137528115801383
2019-11-14,,,,3.914749442218164
2019-11-15,,,,3.8925492683945815
2019-11-16,,,,3.8802644810138394
2019-11-17,,,,3.900939166901648
2019-11-18,,,,3.887283985203097
2019-11-19,,,,3.88683534425658
2019-11-20,,,,3.9085155049974674
2019-11-21,,,,3.911052977086751
2019-11-22,,,,3.8910845898344495
2019-11-23,,,,3.794678989145099
2019-11-24,,,,3.890049316476024
2019-11-25,,,,2.5623264295969688
2019-11-26,,,,2.339702805816146
2019-11-27,,,,2.3136691284943827
2019-11-28,,,,2.3041209411430925
2019-11-29,,,,2.4619945492933053
2019-11-30,,,,2.439137116859987
2019-12-01,,,,2.574352396403209
2019-12-02,,,,2.5741035922254327
2019-12-03,,,,2.570008359673908
2019-12-04,,,,2.571403607694621
2019-12-05,,,,2.5216916918669283
2019-12-06,,,,2.5219028412311126
2019-12-07,,,,2.577570145021556
2019-12-08,,,,2.631962298
2019-12-09,,,,2.5157241970324864
2019-12-10,,,,2.5161302876305065
2019-12-11,,,,2.457064657856966
2019-12-12,,,,2.4029839716147894
2019-12-13,,,,2.3853105468223514
2019-12-14,,,,2.388754935095089
2019-12-15,,,,2.397351566454468
2019-12-16,,,,2.404423280487228
2019-12-17,,,,2.406968058715036
2019-12-18,,,,2.440898833841988
2019-12-19,,,,2.4587105963183484
2019-12-20,,,,3.0875804705553977
2019-12-21,,,,3.0970606
2019-12-22,,,,2.915948092244316
2019-12-23,,,,2.7957642736141586
2019-12-24,,,,2.9351415595094634
2019-12-25,,,,2.7840477503191905
2019-12-26,,,,2.7522458199199087
2019-12-27,,,,2.7559530467576985
2019-12-28,,,,2.6210426882509954
2019-12-29,,,,2.622256107989506
2019-12-30,,,,2.5251732625139303
2019-12-31,,,,2.5082592568634343
2020-01-01,97.75107,101.7063,4.130457,2.5106886859905155
2020-01-02,97.75107,101.7063,4.130457,2.5017989660955853
2020-01-03,97.75107,101.7063,4.130457,2.5013048513374923
2020-01-04,97.75107,101.7063,4.130457,2.565357972478119
2020-01-05,97.75107,101.7063,4.130457,2.685096944796836
2020-01-06,97.75107,101.7063,4.130457,2.657505277875585
2020-01-07,97.75107,101.7063,4.130457,2.6563264551572834
2020-01-08,97.75107,101.7063,4.130457,2.824537138883753
2020-01-09,97.75107,101.7063,4.130457,2.9417748264695174
2020-01-10,97.75107,101.7063,4.130457,2.9354258193383176
2020-01-11,97.75107,101.7063,4.130457,2.985939755418568
2020-01-12,97.75107,101.7063,4.130457,3.078510886367814
2020-01-13,97.75107,101.7063,4.130457,3.1134229692203803
2020-01-14,97.75107,101.7063,4.130457,3.084262375357731
2020-01-15,97.75107,101.7063,4.130457,3.0928195687943125
2020-01-16,97.75107,101.7063,4.130457,3.3355942861728973
2020-01-17,97.75107,101.7063,4.130457,3.2037771861187987
2020-01-18,97.75107,101.7063,4.130457,2.794281663516674
2020-01-19,97.75107,101.7063,4.130457,2.769871392119797
2020-01-20,97.75107,101.7063,4.130457,2.772481889
2020-01-21,97.75107,101.7063,4.130457,2.8254398616769527
2020-01-22,97.75107,101.7063,4.130457,2.7245809836011343
2020-01-23,97.75107,101.7063,4.130457,2.681522603081639
2020-01-24,97.75107,101.7063,4.130457,2.676684155108142
2020-01-25,97.75107,101.7063,4.130457,2.7435143607162247
2020-01-26,97.75107,101.7063,4.130457,2.7428063126634683
2020-01-27,97.75107,101.7063,4.130457,2.757577415804404
2020-01-28,97.75107,101.7063,4.130457,2.793810603700216
2020-01-29,97.75107,101.7063,4.130457,2.836274110348743
2020-01-30,97.75107,101.7063,4.130457,2.890500790784368
2020-01-31,97.75107,101.7063,4.130457,2.8877730227993648
2020-02-01,96.96076,101.128,3.943117,2.897363066393555
2020-02-02,96.96076,101.128,3.943117,2.846890450695424
2020-02-03,96.96076,101.128,3.943117,2.7560786747204835
2020-02-04,96.96076,101.128,3.943117,2.763868431
2020-02-05,96.96076,101.128,3.943117,2.7676606147939604
2020-02-06,96.96076,101.128,3.943117,2.6694495052332465
2020-02-07,96.96076,101.128,3.943117,2.623551363108517
2020-02-08,96.96076,101.128,3.943117,2.606109112456536
2020-02-09,96.96076,101.128,3.943117,2.525857872338052
2020-02-10,96.96076,101.128,3.943117,2.431255140217252
2020-02-11,96.96076,101.128,3.943117,2.3976032479794878
2020-02-12,96.96076,101.128,3.943117,2.467106241107831
2020-02-13,96.96076,101.128,3.943117,2.5008099678603384
2020-02-14,96.96076,101.128,3.943117,2.0608408928195177
2020-02-15,96.96076,101.128,3.943117,2.0814431997621985
2020-02-16,96.96076,101.128,3.943117,2.058499028983841
2020-02-17,96.96076,101.128,3.943117,2.220842632753143
2020-02-18,96.96076,101.128,3.943117,2.2201326937928534
2020-02-19,96.96076,101.128,3.943117,2.2103053037245144
2020-02-20,96.96076,101.128,3.943117,2.305825337830971
2020-02-21,96.96076,101.128,3.943117,2.539400301451832
2020-02-22,96.96076,101.128,3.943117,2.53338723044446
2020-02-23,96.96076,101.128,3.943117,2.4539977504552914
2020-02-24,96.96076,101.128,3.943117,2.4562413106021403
2020-02-25,96.96076,101.128,3.943117,2.481074222495684
2020-02-26,96.96076,101.128,3.943117,2.5181290769787994
2020-02-27,96.96076,101.128,3.943117,2.5539052226004824
2020-02-28,96.96076,101.128,3.943117,2.6374950229159646
2020-02-29,96.96076,101.128,3.943117,2.636979150374908
2020-03-01,96.9826,100.1835,3.281895,2.5878500644931948
2020-03-02,96.9826,100.1835,3.281895,2.5820940431006982
2020-03-03,96.9826,100.1835,3.281895,2.5781560215260804
2020-03-04,96.9826,100.1835,3.281895,2.692331862919091
2020-03-05,96.9826,100.1835,3.281895,2.707140067356196
2020-03-06,96.9826,100.1835,3.281895,2.6977771102446257
2020-03-07,96.9826,100.1835,3.281895,2.6318872126094224
2020-03-08,96.9826,100.1835,3.281895,2.621243465978601
2020-03-09,96.9826,100.1835,3.281895,2.6527514118564253
2020-03-10,96.9826,100.1835,3.281895,3.2071969960510427
2020-03-11,96.9826,100.1835,3.281895,3.1468067633362238
2020-03-12,96.9826,100.1835,3.281895,3.1313386370626604
2020-03-13,96.9826,100.1835,3.281895,3.038737415298598
2020-03-14,96.9826,100.1835,3.281895,8.437091416
2020-03-15,96.9826,100.1835,3.281895,8.632689552752012
2020-03-16,96.9826,100.1835,3.281895,8.642702773659138
2020-03-17,96.9826,100.1835,3.281895,8.701067643790406
2020-03-18,96.9826,100.1835,3.281895,8.732952922727955
2020-03-19,96.9826,100.1835,3.281895,8.898618611007082
2020-03-20,96.9826,100.1835,3.281895,8.827120914
2020-03-21,96.9826,100.1835,3.281895,9.286622483584242
2020-03-22,96.9826,100.1835,3.281895,9.289952532133752
2020-03-23,96.9826,100.1835,3.281895,9.281578265695789
2020-03-24,96.9826,100.1835,3.281895,9.296041872156277
2020-03-25,96.9826,100.1835,3.281895,9.499581463465862
2020-03-26,96.9826,100.1835,3.281895,9.552883506434776
2020-03-27,96.9826,100.1835,3.281895,9.544512852
2020-03-28,96.9826,100.1835,3.281895,9.506274697181242
2020-03-29,96.9826,100.1835,3.281895,9.544652493
2020-03-30,96.9826,100.1835,3.281895,9.546799319356746
2020-03-31,96.9826,100.1835,3.281895,9.58163695642662
2020-04-01,96.9127,99.13837,2.492633,9.730319729070604
2020-04-02,96.9127,99.13837,2.492633,9.688890170297144
2020-04-03,96.9127,99.13837,2.492633,9.723661973
2020-04-04,96.9127,99.13837,2.492633,9.743227308386372
2020-04-05,96.9127,99.13837,2.492633,9.712548821
2020-04-06,96.9127,99.13837,2.492633,9.719759316008828
2020-04-07,96.9127,99.13837,2.492633,9.714894717787164
2020-04-08,96.9127,99.13837,2.492633,9.661579589102487
2020-04-09,96.9127,99.13837,2.492633,9.661116632168714
2020-04-10,96.9127,99.13837,2.492633,9.670823508956978
2020-04-11,96.9127,99.13837,2.492633,9.670342668424938
2020-04-12,96.9127,99.13837,2.492633,5.168338236835044
2020-04-13,96.9127,99.13837,2.492633,5.016364753681756
2020-04-14,96.9127,99.13837,2.492633,4.840788965330265
2020-04-15,96.9127,99.13837,2.492633,4.827259607144219
2020-04-16,96.9127,99.13837,2.492633,4.590302362041072
2020-04-17,96.9127,99.13837,2.492633,4.5239507050113685
2020-04-18,96.9127,99.13837,2.492633,4.635922325127191
2020-04-19,96.9127,99.13837,2.492633,3.927204606452252
2020-04-20,96.9127,99.13837,2.492633,3.9534484278893673
2020-04-21,96.9127,99.13837,2.492633,3.965814343391104
2020-04-22,96.9127,99.13837,2.492633,3.9267453056482826
2020-04-23,96.9127,99.13837,2.492633,3.5106735613222813
2020-04-24,96.9127,99.13837,2.492633,3.4985824485737047
2020-04-25,96.9127,99.13837,2.492633,3.557623661401531
2020-04-26,96.9127,99.13837,2.492633,3.562086650165724
2020-04-27,96.9127,99.13837,2.492633,3.3737974837314555
2020-04-28,96.9127,99.13837,2.492633,3.337792213312278
2020-04-29,96.9127,99.13837,2.492633,3.1109577898998366
2020-04-30,96.9127,99.13837,2.492633,2.8112212254257343
2020-05-01,97.21762,98.70252,2.168246,3.506272329711899
2020-05-02,97.21762,98.70252,2.168246,3.509945486758317
2020-05-03,97.21762,98.70252,2.168246,3.5094937744245684
2020-05-04,97.21762,98.70252,2.168246,3.4902061328371508
2020-05-05,97.21762,98.70252,2.168246,3.5026071435168187
2020-05-06,97.21762,98.70252,2.168246,3.487741485
2020-05-07,97.21762,98.70252,2.168246,3.271810781452642
2020-05-08,97.21762,98.70252,2.168246,3.249460919979838
2020-05-09,97.21762,98.70252,2.168246,3.5465379289407446
2020-05-10,97.21762,98.70252,2.168246,3.5617628340550564
2020-05-11,97.21762,98.70252,2.168246,3.3688928909146134
2020-05-12,97.21762,98.70252,2.168246,3.8490505886812327
2020-05-13,97.21762,98.70252,2.168246,3.877462021325728
2020-05-14,97.21762,98.70252,2.168246,3.873351582838996
2020-05-15,97.21762,98.70252,2.168246,3.962937665772355
2020-05-16,97.21762,98.70252,2.168246,3.9459188385213055
2020-05-17,97.21762,98.70252,2.168246,4.002722164199154
2020-05-18,97.21762,98.70252,2.168246,3.995232885981595
2020-05-19,97.21762,98.70252,2.168246,3.997962437161376
2020-05-20,97.21762,98.70252,2.168246,3.968518490493431
2020-05-21,97.21762,98.70252,2.168246,3.855239483925753
2020-05-22,97.21762,98.70252,2.168246,3.906082496947736
2020-05-23,97.21762,98.70252,2.168246,4.031963528199833
2020-05-24,97.21762,98.70252,2.168246,3.9924260858092975
2020-05-25,97.21762,98.70252,2.168246,3.989950342
2020-05-26,97.21762,98.70252,2.168246,4.123158604178402
2020-05-27,97.21762,98.70252,2.168246,4.121051205913418
2020-05-28,97.21762,98.70252,2.168246,4.123051606838938
2020-05-29,97.21762,98.70252,2.168246,4.165221844903203
2020-05-30,97.21762,98.70252,2.168246,3.612542155617576
2020-05-31,97.21762,98.70252,2.168246,3.60768141
2020-06-01,97.90386,98.78339,2.407539,3.6079239348623817
2020-06-02,97.90386,98.78339,2.407539,3.625096152
2020-06-03,97.90386,98.78339,2.407539,3.8406093287522585
2020-06-04,97.90386,98.78339,2.407539,4.060403482837724
2020-06-05,97.90386,98.78339,2.407539,4.060678043114835
2020-06-06,97.90386,98.78339,2.407539,4.058422631388561
2020-06-07,97.90386,98.78339,2.407539,3.739790234365102
2020-06-08,97.90386,98.78339,2.407539,3.732258757737832
2020-06-09,97.90386,98.78339,2.407539,3.701851782740034
2020-06-10,97.90386,98.78339,2.407539,3.2767295384612307
2020-06-11,97.90386,98.78339,2.407539,3.253533559049566
2020-06-12,97.90386,98.78339,2.407539,3.240302719120224
2020-06-13,97.90386,98.78339,2.407539,3.280853927052173
2020-06-14,97.90386,98.78339,2.407539,3.130257776248097
2020-06-15,97.90386,98.78339,2.407539,2.9799023359405994
2020-06-16,97.90386,98.78339,2.407539,2.987811039
2020-06-17,97.90386,98.78339,2.407539,2.9352576666598003
2020-06-18,97.90386,98.78339,2.407539,2.9404894459696678
2020-06-19,97.90386,98.78339,2.407539,2.940091443394808
2020-06-20,97.90386,98.78339,2.407539,2.9086351145458824
2020-06-21,97.90386,98.78339,2.407539,2.753798231223663
2020-06-22,97.90386,98.78339,2.407539,2.751760320834461
2020-06-23,97.90386,98.78339,2.407539,2.7543975996126164
2020-06-24,97.90386,98.78339,2.407539,2.6786203419420818
